sample_id_a,label_a,sample_id_b,label_b,same_label,cosine_distance,cosine_similarity
82ab695aa64b448c87cb75e77c4491e3,3,7ba561e521594b2698e2003d2026cd14,3,True,0.012688040733337402,0.9873119592666626
3c17447c82bc4cda863787bf7fd11bdb,3,53fd44a8d3b04694b9b1a692ad9c5423,3,True,0.012822151184082031,0.987177848815918
32f4685e25214921b34b9e7de19f34de,3,ced6d15f71d9479d8a0bc7a55058c67a,3,True,0.012845873832702637,0.9871541261672974
7ba561e521594b2698e2003d2026cd14,3,6f93d14d25184c4a9cf4462efb751e9f,3,True,0.012888789176940918,0.9871112108230591
12ee2d940dd14e7da59fe18573e8ddfd,3,e11b7463f8c84e758f79fd64d56c3bc7,3,True,0.012948453426361084,0.9870515465736389
bc03bd44322142d88336983c93e6b8c2,3,2e7e107bf47a408fbbfc69554e8b740c,3,True,0.013019442558288574,0.9869805574417114
b2949dcd07d44f9a94cf4405b5d2902d,3,1a9b7e540b3944509c91efedaa1c007d,3,True,0.013135433197021484,0.9868645668029785
12ee2d940dd14e7da59fe18573e8ddfd,3,8f43ed3b1e874b03b7baebf6bf8d2ff8,3,True,0.013163268566131592,0.9868367314338684
249d801ff929408ea12bdfcca4f1f859,3,ec6098b2267b43449b2535da67a3154b,3,True,0.013173818588256836,0.9868261814117432
dc47a9fd006a4de8aeff0b7fd77634d4,3,d72e9ce8f05a40b894ea89f693df9d9c,3,True,0.01319432258605957,0.9868056774139404
dc47a9fd006a4de8aeff0b7fd77634d4,3,10f990e60e1c493bb4037ee509be0fd0,3,True,0.013233184814453125,0.9867668151855469
db409e4f4da745d7b7d59f78b26fe208,3,7883883c741746c9bcb4f72a97fa3d0f,3,True,0.013237237930297852,0.9867627620697021
939f9f324b3f492083794d18a1b1032f,3,2b8dfe27d48c4852a56fd5fd73e7cfad,3,True,0.013249874114990234,0.9867501258850098
4a2f0f92188341acaca07d39051e2b6b,3,907b249623d442b28f717f95555c0c8e,3,True,0.013251900672912598,0.9867480993270874
5899c2b5d936450d9ef5caaf6c028f50,3,695fa3d224bc4271a00082794fcda2e1,3,True,0.013266205787658691,0.9867337942123413
8cf5f72af79048fea8b63d510b663fc0,3,8be0c9124a744d21b44631d7bb17e944,3,True,0.01328510046005249,0.9867148995399475
85ee98d4a397493788566dadf7ffc785,3,c96b4933f8f34577b41477f335cee57f,3,True,0.013327300548553467,0.9866726994514465
9eab11e3ea3645a595e9f044a15b44ad,3,c852745fb58548c58f8d4535ca3891ac,3,True,0.013339042663574219,0.9866609573364258
77ea2348706b49e0b74920900a4c4e78,3,80169256e1d64973bd86aa85ff81a3c0,3,True,0.013531327247619629,0.9864686727523804
95f4de5d39064ed0a0ae7ee8f2c79131,3,19bdf4ef53634627981afe65d8c6e9e8,3,True,0.013551473617553711,0.9864485263824463
ca4e196af5f3466baaeda899608a202f,3,9697fb1812a0427b81e44ceced009774,3,True,0.01359713077545166,0.9864028692245483
10f990e60e1c493bb4037ee509be0fd0,3,a302c995ccb74c95acd2b900d8e412c7,3,True,0.013615608215332031,0.986384391784668
0748306400b64488a3c33530e17c81dd,3,38075ce5912b4034a95f1f2dfa045378,3,True,0.013645052909851074,0.9863549470901489
fd5ccdecce1f4630888e6186c8d37186,3,39101373ea694245a0694d0dcebfd4a9,3,True,0.013647794723510742,0.9863522052764893
695fa3d224bc4271a00082794fcda2e1,3,d867654af06f468581246c07861ec0b1,3,True,0.013706028461456299,0.9862939715385437
bf6577253b11410ca71d0363cb6e4078,3,f2d0e909f8a34a29b6d5ba8632d14118,3,True,0.013722538948059082,0.9862774610519409
7808e80f9fa6459e8d3ef8fe3201f445,3,0327e8dae6c84a4698aedfe0d16ec14e,3,True,0.013724923133850098,0.9862750768661499
016da4dd6d574eb3bb636e97a708b85f,3,1d90a29336f9434c8c897d4856f3fe56,3,True,0.013855516910552979,0.986144483089447
d01c068f41434461b46a9c1f5213812a,3,fceef2d1a79e43efa7796438cc82993c,3,True,0.013943314552307129,0.9860566854476929
e3b7e8af02924cc9949e0b066b708263,3,f1123c42655e41e4bd059c63a5dfb643,3,True,0.014036059379577637,0.9859639406204224
4e02e02f05ef4214bebff32e219ffa8e,3,da993a7b974c45cdb5cd64c640987e10,3,True,0.01407313346862793,0.9859268665313721
7808e80f9fa6459e8d3ef8fe3201f445,3,9abb5a1e111a417abd24b189d9a502ab,3,True,0.014128804206848145,0.9858711957931519
bde13559631e4f1598b6ccad3fbd4fea,3,387e7002fee24f0e8c04bb9b7257cc68,3,True,0.014148831367492676,0.9858511686325073
5a818adfd0154d68bda623253cc8317d,3,016da4dd6d574eb3bb636e97a708b85f,3,True,0.014177680015563965,0.985822319984436
39101373ea694245a0694d0dcebfd4a9,3,cd8ad31f2fa44fb29bbc6375afb16601,3,True,0.014238357543945312,0.9857616424560547
0d79a2a15fb34fd39d99ec7a9a4da807,3,5c3597047ed54e11a4d7f1daadea04f0,3,True,0.014274418354034424,0.9857255816459656
456e657a4f7848ec84d9ff7402421924,3,a302c995ccb74c95acd2b900d8e412c7,3,True,0.01427769660949707,0.9857223033905029
3c17447c82bc4cda863787bf7fd11bdb,3,81aff59fd031435eb6ac13f1e97465ba,3,True,0.014290690422058105,0.9857093095779419
933a771b6eca4fb7a5c4ad059f2daea1,3,c5346fef3c134c18a9cda1647c5f30b9,3,True,0.014365196228027344,0.9856348037719727
079507b4b51b428180afba3051cf6f6e,3,f79fb66de5bf400f81ae8f25bccdc8b8,3,True,0.014388442039489746,0.9856115579605103
82e3ba97f51547faa82e7de96a3890d7,3,1e190f111e804455a052b3f646fcbd4e,3,True,0.01439213752746582,0.9856078624725342
ea89502eddaa4e95ad34867fc870392e,3,b12e27b6081c412d9dc86730d50c87a3,3,True,0.01442575454711914,0.9855742454528809
615f6c442ee84b46ade2f525f4457d28,3,f2d0e909f8a34a29b6d5ba8632d14118,3,True,0.014430880546569824,0.9855691194534302
323ea5b3701a4ff5b9cb25289e025005,3,bf6577253b11410ca71d0363cb6e4078,3,True,0.014436960220336914,0.9855630397796631
a370facffeaf4276a7b1c34827ed5aef,3,27a232cd810d40b395f828df1c7a0571,3,True,0.014443755149841309,0.9855562448501587
cd4aac50a3a44a3bb34f2dd4311774c0,3,ad6c3c0a81364d7699b0bad769771809,3,True,0.014468550682067871,0.9855314493179321
fc718cf942854cd8a9610e53db675162,3,3ba833dff51e494b8ee4c8bde503a6bf,3,True,0.014473557472229004,0.985526442527771
2c944ea2e1d54c7283ff87c36a9793aa,3,275337aa8d0145fa90d8534b6100d64d,3,True,0.014488935470581055,0.985511064529419
f87b5f7528594ac88ac2474f07417fb2,3,34889274e5144887932037b71528612d,3,True,0.014496922492980957,0.985503077507019
89e51540b55b407e9f82837590ff2151,3,2a3a2b0423fc4d598d8e30ad5c1fc48c,3,True,0.014511585235595703,0.9854884147644043
d949adf90ff74e489e1333f7fe351a8a,3,f2d0e909f8a34a29b6d5ba8632d14118,3,True,0.014547884464263916,0.9854521155357361
3ba833dff51e494b8ee4c8bde503a6bf,3,b7d15ab9ae8e4f868b970eeb87ee53c3,3,True,0.014576077461242676,0.9854239225387573
5546c582a81f45bf862f52f817592ec2,3,cd8ad31f2fa44fb29bbc6375afb16601,3,True,0.014704704284667969,0.985295295715332
f562420f14114e2f89d4b5c9b1a5b997,3,7071358549234a8895ab79868d0e2258,3,True,0.01474851369857788,0.9852514863014221
59a1513047da45eeaa3af46072b486b9,3,5552c3911fb9492b8017141379513fdf,3,True,0.014760851860046387,0.9852391481399536
32f4685e25214921b34b9e7de19f34de,3,e11b7463f8c84e758f79fd64d56c3bc7,3,True,0.014867067337036133,0.9851329326629639
2e7e107bf47a408fbbfc69554e8b740c,3,f87b5f7528594ac88ac2474f07417fb2,3,True,0.014899909496307373,0.9851000905036926
0958b39ac0ea4869833d76d1e21708d1,3,2c0b76bed65843e6886e747bb16163ef,3,True,0.014918804168701172,0.9850811958312988
bde13559631e4f1598b6ccad3fbd4fea,3,4d61183378e94eadb66e4427f197abf6,3,True,0.014919698238372803,0.9850803017616272
ddf1bf5a8cb44a429499318b946346da,3,d0a1c7736c274d929ed2aadf5f9c875e,3,True,0.014936327934265137,0.9850636720657349
58861edbf89049d0aad0449191490020,3,e3b7e8af02924cc9949e0b066b708263,3,True,0.015016317367553711,0.9849836826324463
8c4f7c33238d42ea9388b399d690a537,3,275337aa8d0145fa90d8534b6100d64d,3,True,0.015073835849761963,0.984926164150238
e648516d92b442888c0414b03af11626,3,5aee24c7dde94294aff49d68472b1e8a,3,True,0.015102028846740723,0.9848979711532593
ea89502eddaa4e95ad34867fc870392e,3,f41690547bc9431882eda6dff1eee133,3,True,0.01516568660736084,0.9848343133926392
bc03bd44322142d88336983c93e6b8c2,3,f87b5f7528594ac88ac2474f07417fb2,3,True,0.015257596969604492,0.9847424030303955
73a5587133f34147b834987bf1f0c218,3,aa295a759d4041909cdf0ce7bdf30c3d,3,True,0.015287160873413086,0.9847128391265869
dc47a9fd006a4de8aeff0b7fd77634d4,3,456e657a4f7848ec84d9ff7402421924,3,True,0.015372037887573242,0.9846279621124268
ca7350cb13fe45cf93f273d606789f4a,3,432795773e6a47cb996b9edc40f83b9c,3,True,0.015413522720336914,0.9845864772796631
367502071a1640e5a7381a0327d4c107,3,19bdf4ef53634627981afe65d8c6e9e8,3,True,0.015420317649841309,0.9845796823501587
94ca5a7c35c1431eaed30d44e7af2dfd,3,ced6d15f71d9479d8a0bc7a55058c67a,3,True,0.015440881252288818,0.9845591187477112
39101373ea694245a0694d0dcebfd4a9,3,5546c582a81f45bf862f52f817592ec2,3,True,0.015476822853088379,0.9845231771469116
8bfdfc13cce6415aa83f42535e3a4001,3,4dbfee54149a40d8ab2ce3dee7948a46,3,True,0.01548081636428833,0.9845191836357117
456e657a4f7848ec84d9ff7402421924,3,d72e9ce8f05a40b894ea89f693df9d9c,3,True,0.015533506870269775,0.9844664931297302
5546c582a81f45bf862f52f817592ec2,3,bde13559631e4f1598b6ccad3fbd4fea,3,True,0.01553952693939209,0.9844604730606079
52b234b5054840c7846fc6c00025c51d,3,9aa56691ca1c4ad3a1b044e5dde8b037,3,True,0.015540122985839844,0.9844598770141602
1b81e240b19b4dc491ae5b89243d62d1,3,cc1a92892c364794bd8abaad61dedb69,3,True,0.015556752681732178,0.9844432473182678
